ticker,cex,symbolToken,scToken,decToken,tickerPair,symbolPair,scPair,decPair,chain,favorite,dex_metax_ctd,dex_metax_dtc,dex_metax_pnl,dex_jumpx_ctd,dex_jumpx_dtc,dex_jumpx_pnl,dex_kyber_ctd,dex_kyber_dtc,dex_kyber_pnl,dex_okx_ctd,dex_okx_dtc,dex_okx_pnl,dex_krystal_ctd,dex_krystal_dtc,dex_krystal_pnl,feeWd_token_usdt,feeWd_pair_usdt,wd_token_ok,dp_pair_ok
"DAO","gate","DAO_USDT","0x0f51bb10119727a7e5ea3538074fb341f56b09ad","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","15.88","1","1","1"
"DOGNFT","gate","DOGNFT_USDT","0xbaac2b4491727d78d2b78815144570b9f2fe8899","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2039.57","1","1","1"
"DBC","gate","DBC_USDT","0x1F735f84b07cc20E9aC471C291a87b5A2428d518","15","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2659.57","1","1","1"
"UDS","gate","UDS_USDT","0x712bd4beb54c6b958267d9db0259abdbb0bff606","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.587","1","1","1"
"SENT","gate","SENT_USDT","0x56a3ba04e95d34268a19b2a4474dc979babdaf76","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","62.97","1","1","1"
"MUBI","gate","MUBI_USDT","0x38e382f74dfb84608f3c1f10187f6bef5951de93","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","1","1"
"MYRIA","gate","MYRIA_USDT","0xA0Ef786Bf476fE0810408CaBA05E536aC800ff86","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","23148.15","1","1","1"
"GMWAGMI","gate","GMWAGMI_USDT","0xbc7250c8c3eca1dfc1728620af835fca489bfdf3","9","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","719258.88","1","1","1"
"THINK","gate","THINK_USDT","0xf9ff95468cb9a0cd57b8542bbc4c148e290ff465","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","1","1"
"A8","gate","A8_USDT","0x3e5a19c91266ad8ce2477b91585d1856b84062df","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","88.45","1","1","1"
"ARCA","gate","ARCA_USDT","0x1c00c3e03c3a10a0c1d9b6d1a42e797d7cb4147a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","215.75","1","1","1"
"DHV","gate","DHV_USDT","0x62Dc4817588d53a056cBbD18231d91ffCcd34b2A","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","41.5","1","1","1"
"DIA","gate","DIA_USDT","0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.18","1","1","1"
"RSS3","gate","RSS3_USDT","0xc98d64da73a6616c42117b582e832812e7b8d57f","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","167.39","1","1","1"
"DIS","gate","DIS_USDT","0x220B71671b649c03714dA9c621285943f3cbcDC6","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.33","1","1","1"
"DF","gate","DF_USDT","0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1050.42","1","1","1"
"STARL","gate","STARL_USDT","0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6477103.44","1","1","1"
"DKA","gate","DKA_USDT","0x5dc60C4D5e75D22588FA17fFEB90A63E535efCE0","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","186.88","1","1","1"
"EL","gate","EL_USDT","0x2781246fe707bb15cee3e5ea354e2154a2877b16","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","553.71","1","1","1"
"UMA","gate","UMA_USDT","0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2.55","1","1","1"
"ES","gate","ES_USDT","0x6055dc6ff1077eebe5e6d2ba1a1f53d7ef8430de","6","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","7.54","1","1","1"
"LRDS","gate","LRDS_USDT","0xd0a6053f087e87a25dc60701ba6e663b1a548e85","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","40.16","1","1","1"
"FF","gate","FF_USDT","0xfa1c09fc8b491b6a4d3ff53a10cad29381b3f949","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","13.88","1","1","1"
"G3","gate","G3_USDT","0xCF67815ccE72E682Eb4429eCa46843bed81Ca739","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3988.83","1","1","1"
"UNI","gate","UNI_USDT","0x1f9840a85d5af5bf1d1762f925bdaddc4201f984","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.287","1","1","1"
"UNN","gate","UNN_USDT","0x226f7b842e0f0120b7e194d05432b3fd14773a9d","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","9881.27","1","1","1"
"UNO","gate","UNO_USDT","0x474021845c4643113458ea4414bdb7fb74a01a77","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4697.04","1","1","1"
"GT","gate","GT_USDT","0xE66747a101bFF2dBA3697199DCcE5b743b454759","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.15","1","1","1"
"GX","gate","GX_USDT","0x8730762cad4a27816a467fac54e3dd1e2e9617a1","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","29308.32","1","1","1"
"UOS","gate","UOS_USDT","0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c","4","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","178.76","1","1","1"
"HQ","gate","HQ_USDT","0xde6aceaf7f2dceb3d425643c5f85351f2b38fcde","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","21867.48","1","1","1"
"IN","gate","IN_USDT","0x61fac5f038515572d6f42d4bcb6b581642753d50","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","17.05","1","1","1"
"IQ","gate","IQ_USDT","0x579cea1889991f68acc35ff5c3dd0621ff29b0c9","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","928.51","1","1","1"
"DPR","gate","DPR_USDT","0xf3ae5d769e153ef72b4e3591ac004e89f48107a1","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3993.61","1","1","1"
"ARKM","gate","ARKM_USDT","0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","10.26","1","1","1"
"PENDLE","gate","PENDLE_USDT","0x808507121b80c02388fad14726482e061b8da827","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.844","1","1","1"
"L3","gate","L3_USDT","0x88909d489678dd17aa6d9609f89b0419bf78fd9a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","104.52","1","1","1"
"LA","gate","LA_USDT","0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","5.72","1","1","1"
"CGPT","gate","CGPT_USDT","0x25931894a86d47441213199621f1f2994e1c39aa","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","49.12","1","1","1"
"LF","gate","LF_USDT","0x957c7fa189a408e78543113412f6ae1a9b4022c4","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","30478.51","1","1","1"
"LL","gate","LL_USDT","0x0921799cb1d702148131024d18fcde022129dc73","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","319.27","1","1","1"
"LM","gate","LM_USDT","0xc064f4f215b6a1e4e7f39bd8530c4de0fc43ee9d","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1256.6","1","1","1"
"DRV","gate","DRV_USDT","0xb1d1eae60eea9525032a6dcb4c1ce336a1de71be","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","11.77","1","1","1"
"UTK","gate","UTK_USDT","0xdc9Ac3C20D1ed0B540dF9b1feDC10039Df13F99c","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","165.56","1","1","1"
"ML","gate","ML_USDT","0x059956483753947536204e89bfaD909E1a434Cc6","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","144.97","1","1","1"
"SWAP","gate","SWAP_USDT","0xCC4304A31d09258b0029eA7FE63d032f52e44EFe","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","26.33","1","1","1"
"PIEVERSE","gate","PIEVERSE_USDT","0x0e63b9c287e32a05e6b9ab8ee8df88a2760225a9","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.88","1","1","1"
"OL","gate","OL_USDT","0x1f57da732a77636d913c9a75d685b26cc85dcc3a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","87.18","1","1","1"
"MUSE","gate","MUSE_USDT","0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3.38","1","1","1"
"ON","gate","ON_USDT","0x33f6be84becff45ea6aa2952d7ef890b44bfb59d","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","12.13","1","1","1"
"BUSY","gate","BUSY_USDT","0x5CB3ce6D081fB00d5f6677d196f2d70010EA3f4a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","972.82","1","1","1"
"1CAT","gate","1CAT_USDT","0x508e00d5cef397b02d260d035e5ee80775e4c821","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","14484.36","1","1","1"
"ARPA","gate","ARPA_USDT","0xBA50933C268F567BDC86E1aC131BE072C6B0b71a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","104.76","1","1","1"
"SAFFRONFI","gate","SAFFRONFI_USDT","0xb753428af26e81097e7fd17f40c88aaa3e04902c","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0139","1","1","1"
"VOLT","gate","VOLT_USDT","0x7f792db54b0e580cdc755178443f0430cf799aca","9","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","20942408.38","1","1","1"
"SD","gate","SD_USDT","0x30D20208d987713f46DFD34EF128Bb16C404D10f","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","7.48","1","1","1"
"KOON","gate","KOON_USDT","0x74a03d741226f738098c35da8188e57aca50d146","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0131","1","1","1"
"SWGT","gate","SWGT_USDT","0xc8bf8bc34874e07f6a0d4abc8be22ba9e372631b","8","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","86.51","1","1","1"
"VOOI","gate","VOOI_USDT","0xb31561f0e2aac72406103b1926356d756f07a481","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","132.68","1","1","1"
"UB","gate","UB_USDT","0x6944e1df6bf5972305f9ab25df47ef10de01bcc8","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","37.22","1","1","1"
"BDXN","gate","BDXN_USDT","0xbdbdbdd0c22888e63cb9098ad6d68439197cb091","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","394.01","1","1","1"
"VR","gate","VR_USDT","0x7d5121505149065b562c789a0145ed750e6e8cdd","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","619.96","1","1","1"
"VT","gate","VT_USDT","0x69cade383df52ec02562869da8aa146be08c5c3c","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","578.6","1","1","1"
"AAVE","gate","AAVE_USDT","0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0103","1","1","1"
"WX","gate","WX_USDT","0x2817CECf94465a9F7beCF43d9b7c8025e88A4213","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","11586.14","1","1","1"
"YB","gate","YB_USDT","0x01791f726b4103694969820be083196cc7c045ff","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","9.64","1","1","1"
"WAXL","gate","WAXL_USDT","0x467719aD09025FcC6cF6F8311755809d45a5E5f3","6","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","19.91","1","1","1"
"USUAL","gate","USUAL_USDT","0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","80.2","1","1","1"
"ORDER","gate","ORDER_USDT","0xabd4c63d2616a5201454168269031355f4764337","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","19.74","1","1","1"
"WAXP","gate","WAXP_USDT","0x2A79324c19Ef2B89Ea98b23BC669B7E7c9f8A517","8","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","156.72","1","1","1"
"MCDON","gate","MCDON_USDT","0x4c82c8cd9a218612dce60b156b73a36705645e3b","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.00319","1","1","1"
"VGX","gate","VGX_USDT","0x3c4b6e6e1ea3d4863700d7f76b36b7f3d3f13e3d","8","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6105.01","1","1","1"
"CHEX","gate","CHEX_USDT","0x9ce84f6a69986a83d92c324df10bc8e64771030f","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","60.75","1","1","1"
"ANIME","gate","ANIME_USDT","0x4dc26fc5854e7648a064a4abd590bbe71724c277","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","214.36","1","1","1"
"BEFI","gate","BEFI_USDT","0x8b9b95292f890df47fff5ac9cbe93d5fc242bd51","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","805.8","1","1","1"
"VLR","gate","VLR_USDT","0x4e107a0000db66f0e9fd2039288bf811dd1f9c74","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1927.15","1","1","1"
"ELP","gate","ELP_USDT","0xbbcdc8eb044bf661eabfa07b93909a76ebdb1100","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","835.42","1","1","1"
"ELX","gate","ELX_USDT","0x89a8c847f41c0dfa6c8b88638bacca8a0b777da7","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","810.37","1","1","1"
"ENA","gate","ENA_USDT","0x57e114B691Db790C35207b2e685D4A43181e6061","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","10.94","1","1","1"
